Country,Week,Age_group,Alpha,Beta,Delta,Omicron BA.1,Omicron BA.2,Other_variants,Total
ROU,202118,30 – 40,10,0,4,0,0,0,14
ROU,202118,40 – 50,22,0,1,0,0,0,23
ROU,202118,5 – 10,0,0,1,0,0,0,1
ROU,202118,50 – 60,16,1,0,0,0,3,20
ROU,202118,60 – 70,13,0,1,0,0,0,14
ROU,202118,70 – 80,8,0,0,0,0,1,9
ROU,202118,>= 80,10,0,0,0,0,0,10
ROU,202119,10 – 20,4,0,0,0,0,0,4
ROU,202119,20 – 30,6,0,0,0,0,0,6
ROU,202119,30 – 40,10,2,1,0,0,0,13
ROU,202119,40 – 50,7,0,0,0,0,0,7
ROU,202119,5 – 10,0,0,0,0,0,1,1
ROU,202119,50 – 60,13,0,0,0,0,0,13
ROU,202119,60 – 70,4,0,0,0,0,0,4
ROU,202119,70 – 80,9,0,0,0,0,0,9
ROU,202119,>= 80,5,0,0,0,0,0,5
ROU,202120,1 – 5,1,0,0,0,0,0,1
ROU,202120,10 – 20,3,0,0,0,0,1,4
ROU,202120,20 – 30,3,0,0,0,0,0,3
ROU,202120,30 – 40,9,0,2,0,0,2,13
ROU,202120,40 – 50,6,0,1,0,0,0,7
ROU,202120,5 – 10,2,0,0,0,0,0,2
ROU,202120,50 – 60,7,0,1,0,0,0,8
ROU,202120,60 – 70,12,0,0,0,0,0,12
ROU,202120,70 – 80,10,0,0,0,0,0,10
ROU,202120,>= 80,5,0,0,0,0,0,5
ROU,202121,1 – 5,1,0,0,0,0,0,1
ROU,202121,10 – 20,3,0,0,0,0,1,4
ROU,202121,20 – 30,2,0,1,0,0,0,3
ROU,202121,30 – 40,4,0,1,0,0,0,5
ROU,202121,40 – 50,8,1,0,0,0,0,9
ROU,202121,5 – 10,1,0,0,0,0,0,1
ROU,202121,50 – 60,15,0,1,0,0,0,16
ROU,202121,60 – 70,15,0,2,0,0,1,18
ROU,202121,70 – 80,12,0,0,0,0,1,13
ROU,202121,>= 80,14,0,0,0,0,0,14
ROU,202122,1 – 5,1,0,0,0,0,0,1
ROU,202122,10 – 20,1,0,0,0,0,1,2
ROU,202122,20 – 30,1,0,0,0,0,0,1
ROU,202122,30 – 40,2,0,1,0,0,0,3
ROU,202122,40 – 50,3,0,2,0,0,0,5
ROU,202122,50 – 60,4,0,4,0,0,0,8
ROU,202122,60 – 70,15,0,2,0,0,3,20
ROU,202122,70 – 80,9,0,5,0,0,1,15
ROU,202122,>= 80,6,0,0,0,0,0,6
ROU,202123,10 – 20,2,0,2,0,0,0,4
ROU,202123,20 – 30,0,0,1,0,0,0,1
ROU,202123,30 – 40,6,0,2,0,0,0,8
ROU,202123,40 – 50,5,0,1,0,0,0,6
ROU,202123,50 – 60,7,0,2,0,0,0,9
ROU,202123,60 – 70,9,0,1,0,0,0,10
ROU,202123,70 – 80,10,0,2,0,0,1,13
ROU,202123,>= 80,6,0,0,0,0,0,6
ROU,202124,1 – 5,2,0,0,0,0,0,2
ROU,202124,20 – 30,0,0,1,0,0,0,1
ROU,202124,30 – 40,5,0,2,0,0,0,7
ROU,202124,40 – 50,5,0,0,0,0,0,5
ROU,202124,50 – 60,5,0,1,0,0,0,6
ROU,202124,60 – 70,14,0,2,0,0,2,18
ROU,202124,70 – 80,4,0,1,0,0,0,5
ROU,202124,>= 80,7,0,0,0,0,0,7
ROU,202125,1 – 5,1,0,1,0,0,0,2
ROU,202125,20 – 30,1,0,1,0,0,0,2
ROU,202125,30 – 40,0,0,2,0,0,0,2
ROU,202125,40 – 50,3,0,4,0,0,0,7
ROU,202125,5 – 10,0,0,1,0,0,0,1
ROU,202125,50 – 60,1,0,3,0,0,0,4
ROU,202125,60 – 70,1,0,4,0,0,0,5
ROU,202125,>= 80,1,0,0,0,0,0,1
ROU,202126,10 – 20,0,0,1,0,0,0,1
ROU,202126,20 – 30,1,0,2,0,0,0,3
ROU,202126,30 – 40,3,0,2,0,0,1,6
ROU,202126,40 – 50,3,0,4,0,0,1,8
ROU,202126,50 – 60,3,0,2,0,0,0,5
ROU,202126,60 – 70,1,0,1,0,0,0,2
ROU,202126,70 – 80,1,0,2,0,0,0,3
ROU,202126,>= 80,1,0,1,0,0,0,2
ROU,202127,20 – 30,0,0,6,0,0,0,6
ROU,202127,30 – 40,1,0,3,0,0,0,4
ROU,202127,40 – 50,2,0,3,0,0,0,5
